0,1,2,3,4,5,6,7,Fit
5,8,7,3,2,6,1,4,27
5,8,7,3,2,6,4,1,28
5,8,7,3,4,1,2,6,28
5,8,7,3,4,1,6,2,26
5,8,7,3,4,2,1,6,28
5,8,7,3,4,2,6,1,27
5,8,7,3,4,6,1,2,25
5,8,7,3,4,6,2,1,26
5,8,7,3,6,1,2,4,28
5,8,7,3,6,1,4,2,26
5,8,7,3,6,2,1,4,27
5,8,7,3,6,2,4,1,28
5,8,7,3,6,4,1,2,24
5,8,7,3,6,4,2,1,27
5,8,7,4,1,2,3,6,28
5,8,7,4,1,2,6,3,28
5,8,7,4,1,3,2,6,28
5,8,7,4,1,3,6,2,26
5,8,7,4,1,6,2,3,27
5,8,7,4,1,6,3,2,25
5,8,7,4,2,1,3,6,28
5,8,7,4,2,1,6,3,27
5,8,7,4,2,3,1,6,28
5,8,7,4,2,3,6,1,27
5,8,7,4,2,6,1,3,28
5,8,7,4,2,6,3,1,28
5,8,7,4,3,1,2,6,27
5,8,7,4,3,1,6,2,26
5,8,7,4,3,2,1,6,27
5,8,7,4,3,2,6,1,28
5,8,7,4,3,6,1,2,25
5,8,7,4,3,6,2,1,27
5,8,7,4,6,1,2,3,25
5,8,7,4,6,1,3,2,25
5,8,7,4,6,2,1,3,27
5,8,7,4,6,2,3,1,28
5,8,7,4,6,3,1,2,25
5,8,7,4,6,3,2,1,26
5,8,7,6,1,2,3,4,25
5,8,7,6,1,2,4,3,27
5,8,7,6,1,3,2,4,27
5,8,7,6,1,3,4,2,25
5,8,7,6,1,4,2,3,27
5,8,7,6,1,4,3,2,23
5,8,7,6,2,1,3,4,27
5,8,7,6,2,1,4,3,26
5,8,7,6,2,3,1,4,28
5,8,7,6,2,3,4,1,27
5,8,7,6,2,4,1,3,28
5,8,7,6,2,4,3,1,28
5,8,7,6,3,1,2,4,28
5,8,7,6,3,1,4,2,25
5,8,7,6,3,2,1,4,27
5,8,7,6,3,2,4,1,28
5,8,7,6,3,4,1,2,23
5,8,7,6,3,4,2,1,27
5,8,7,6,4,1,2,3,26
5,8,7,6,4,1,3,2,24
5,8,7,6,4,2,1,3,28
5,8,7,6,4,2,3,1,27
5,8,7,6,4,3,1,2,24
5,8,7,6,4,3,2,1,25
6,1,2,3,4,5,7,8,27
6,1,2,3,4,5,8,7,22
6,1,2,3,4,7,5,8,28
6,1,2,3,4,7,8,5,27
6,1,2,3,4,8,5,7,24
6,1,2,3,4,8,7,5,28
6,1,2,3,5,4,7,8,26
6,1,2,3,5,4,8,7,24
6,1,2,3,5,7,4,8,27
6,1,2,3,5,7,8,4,28
6,1,2,3,5,8,4,7,25
6,1,2,3,5,8,7,4,28
6,1,2,3,7,4,5,8,28
6,1,2,3,7,4,8,5,28
6,1,2,3,7,5,4,8,28
6,1,2,3,7,5,8,4,27
6,1,2,3,7,8,4,5,27
6,1,2,3,7,8,5,4,26
6,1,2,3,8,4,5,7,25
6,1,2,3,8,4,7,5,27
6,1,2,3,8,5,4,7,24
6,1,2,3,8,5,7,4,28
6,1,2,3,8,7,4,5,25
6,1,2,3,8,7,5,4,27
6,1,2,4,3,5,7,8,26
6,1,2,4,3,5,8,7,24
6,1,2,4,3,7,5,8,27
6,1,2,4,3,7,8,5,27
6,1,2,4,3,8,5,7,26
6,1,2,4,3,8,7,5,28
6,1,2,4,5,3,7,8,25
6,1,2,4,5,3,8,7,25
6,1,2,4,5,7,3,8,26
6,1,2,4,5,7,8,3,28
6,1,2,4,5,8,3,7,26
6,1,2,4,5,8,7,3,28
6,1,2,4,7,3,5,8,27
6,1,2,4,7,3,8,5,27
6,1,2,4,7,5,3,8,27
6,1,2,4,7,5,8,3,27
6,1,2,4,7,8,3,5,28
6,1,2,4,7,8,5,3,28
6,1,2,4,8,3,5,7,26
6,1,2,4,8,3,7,5,26
6,1,2,4,8,5,3,7,25
6,1,2,4,8,5,7,3,27
6,1,2,4,8,7,3,5,26
6,1,2,4,8,7,5,3,28
6,1,2,5,3,4,7,8,27
6,1,2,5,3,4,8,7,25
6,1,2,5,3,7,4,8,28
6,1,2,5,3,7,8,4,28
6,1,2,5,3,8,4,7,26
6,1,2,5,3,8,7,4,28
6,1,2,5,4,3,7,8,27
6,1,2,5,4,3,8,7,24
6,1,2,5,4,7,3,8,28
6,1,2,5,4,7,8,3,28
6,1,2,5,4,8,3,7,25
6,1,2,5,4,8,7,3,28
6,1,2,5,7,3,4,8,28
6,1,2,5,7,3,8,4,27
6,1,2,5,7,4,3,8,28
6,1,2,5,7,4,8,3,28
6,1,2,5,7,8,3,4,26
6,1,2,5,7,8,4,3,27
6,1,2,5,8,3,4,7,26
6,1,2,5,8,3,7,4,28
6,1,2,5,8,4,3,7,26
6,1,2,5,8,4,7,3,28
6,1,2,5,8,7,3,4,27
6,1,2,5,8,7,4,3,27
6,1,2,7,3,4,5,8,28
6,1,2,7,3,4,8,5,28
6,1,2,7,3,5,4,8,28
6,1,2,7,3,5,8,4,28
6,1,2,7,3,8,4,5,27
6,1,2,7,3,8,5,4,27
6,1,2,7,4,3,5,8,28
6,1,2,7,4,3,8,5,27
6,1,2,7,4,5,3,8,28
6,1,2,7,4,5,8,3,26
6,1,2,7,4,8,3,5,28
6,1,2,7,4,8,5,3,27
6,1,2,7,5,3,4,8,27
6,1,2,7,5,3,8,4,28
6,1,2,7,5,4,3,8,27
6,1,2,7,5,4,8,3,27
6,1,2,7,5,8,3,4,27
6,1,2,7,5,8,4,3,26
6,1,2,7,8,3,4,5,25
6,1,2,7,8,3,5,4,27
6,1,2,7,8,4,3,5,27
6,1,2,7,8,4,5,3,27
6,1,2,7,8,5,3,4,27
6,1,2,7,8,5,4,3,25
6,1,2,8,3,4,5,7,26
6,1,2,8,3,4,7,5,28
6,1,2,8,3,5,4,7,25
6,1,2,8,3,5,7,4,27
6,1,2,8,3,7,4,5,26
6,1,2,8,3,7,5,4,26
6,1,2,8,4,3,5,7,25
6,1,2,8,4,3,7,5,27
6,1,2,8,4,5,3,7,24
6,1,2,8,4,5,7,3,27
6,1,2,8,4,7,3,5,27
6,1,2,8,4,7,5,3,28
6,1,2,8,5,3,4,7,26
6,1,2,8,5,3,7,4,27
6,1,2,8,5,4,3,7,26
6,1,2,8,5,4,7,3,28
6,1,2,8,5,7,3,4,26
6,1,2,8,5,7,4,3,27
6,1,2,8,7,3,4,5,26
6,1,2,8,7,3,5,4,25
6,1,2,8,7,4,3,5,28
6,1,2,8,7,4,5,3,28
6,1,2,8,7,5,3,4,25
6,1,2,8,7,5,4,3,26
6,1,3,2,4,5,7,8,26
6,1,3,2,4,5,8,7,24
6,1,3,2,4,7,5,8,27
6,1,3,2,4,7,8,5,27
6,1,3,2,4,8,5,7,26
6,1,3,2,4,8,7,5,28
6,1,3,2,5,4,7,8,25
6,1,3,2,5,4,8,7,26
6,1,3,2,5,7,4,8,26
6,1,3,2,5,7,8,4,28
6,1,3,2,5,8,4,7,27
6,1,3,2,5,8,7,4,28
6,1,3,2,7,4,5,8,27
6,1,3,2,7,4,8,5,28
6,1,3,2,7,5,4,8,27
6,1,3,2,7,5,8,4,27
6,1,3,2,7,8,4,5,27
6,1,3,2,7,8,5,4,26
6,1,3,2,8,4,5,7,27
6,1,3,2,8,4,7,5,27
6,1,3,2,8,5,4,7,26
6,1,3,2,8,5,7,4,28
6,1,3,2,8,7,4,5,25
6,1,3,2,8,7,5,4,27
6,1,3,4,2,5,7,8,25
6,1,3,4,2,5,8,7,25
6,1,3,4,2,7,5,8,26
6,1,3,4,2,7,8,5,26
6,1,3,4,2,8,5,7,27
6,1,3,4,2,8,7,5,27
6,1,3,4,5,2,7,8,24
6,1,3,4,5,2,8,7,26
6,1,3,4,5,7,2,8,25
6,1,3,4,5,7,8,2,27
6,1,3,4,5,8,2,7,27
6,1,3,4,5,8,7,2,27
6,1,3,4,7,2,5,8,26
6,1,3,4,7,2,8,5,28
6,1,3,4,7,5,2,8,26
6,1,3,4,7,5,8,2,28
6,1,3,4,7,8,2,5,28
6,1,3,4,7,8,5,2,28
6,1,3,4,8,2,5,7,27
6,1,3,4,8,2,7,5,27
6,1,3,4,8,5,2,7,26
6,1,3,4,8,5,7,2,28
6,1,3,4,8,7,2,5,26
6,1,3,4,8,7,5,2,28
6,1,3,5,2,4,7,8,26
6,1,3,5,2,4,8,7,26
6,1,3,5,2,7,4,8,27
6,1,3,5,2,7,8,4,28
6,1,3,5,2,8,4,7,27
6,1,3,5,2,8,7,4,28
6,1,3,5,4,2,7,8,26
6,1,3,5,4,2,8,7,25
6,1,3,5,4,7,2,8,27
6,1,3,5,4,7,8,2,28
6,1,3,5,4,8,2,7,26
6,1,3,5,4,8,7,2,28
6,1,3,5,7,2,4,8,27
6,1,3,5,7,2,8,4,26
6,1,3,5,7,4,2,8,27
6,1,3,5,7,4,8,2,27
6,1,3,5,7,8,2,4,27
6,1,3,5,7,8,4,2,28
6,1,3,5,8,2,4,7,27
6,1,3,5,8,2,7,4,27
6,1,3,5,8,4,2,7,27
6,1,3,5,8,4,7,2,27
6,1,3,5,8,7,2,4,28
6,1,3,5,8,7,4,2,28
6,1,3,7,2,4,5,8,27
6,1,3,7,2,4,8,5,27
6,1,3,7,2,5,4,8,27
6,1,3,7,2,5,8,4,28
6,1,3,7,2,8,4,5,26
6,1,3,7,2,8,5,4,27
6,1,3,7,4,2,5,8,27
6,1,3,7,4,2,8,5,28
6,1,3,7,4,5,2,8,27
6,1,3,7,4,5,8,2,28
6,1,3,7,4,8,2,5,28
6,1,3,7,4,8,5,2,28
6,1,3,7,5,2,4,8,26
6,1,3,7,5,2,8,4,27
6,1,3,7,5,4,2,8,26
6,1,3,7,5,4,8,2,26
6,1,3,7,5,8,2,4,28
6,1,3,7,5,8,4,2,27
6,1,3,7,8,2,4,5,26
6,1,3,7,8,2,5,4,26
6,1,3,7,8,4,2,5,27
6,1,3,7,8,4,5,2,27
6,1,3,7,8,5,2,4,28
6,1,3,7,8,5,4,2,28
6,1,3,8,2,4,5,7,27
6,1,3,8,2,4,7,5,27
6,1,3,8,2,5,4,7,26
6,1,3,8,2,5,7,4,27
6,1,3,8,2,7,4,5,25
6,1,3,8,2,7,5,4,26
6,1,3,8,4,2,5,7,26
6,1,3,8,4,2,7,5,28
6,1,3,8,4,5,2,7,25
6,1,3,8,4,5,7,2,28
6,1,3,8,4,7,2,5,27
6,1,3,8,4,7,5,2,28
6,1,3,8,5,2,4,7,27
6,1,3,8,5,2,7,4,26
6,1,3,8,5,4,2,7,27
6,1,3,8,5,4,7,2,26
6,1,3,8,5,7,2,4,27
6,1,3,8,5,7,4,2,27
6,1,3,8,7,2,4,5,27
6,1,3,8,7,2,5,4,24
6,1,3,8,7,4,2,5,28
6,1,3,8,7,4,5,2,27
6,1,3,8,7,5,2,4,26
6,1,3,8,7,5,4,2,28
6,1,4,2,3,5,7,8,27
6,1,4,2,3,5,8,7,25
6,1,4,2,3,7,5,8,28
6,1,4,2,3,7,8,5,27
6,1,4,2,3,8,5,7,27
6,1,4,2,3,8,7,5,28
6,1,4,2,5,3,7,8,26
6,1,4,2,5,3,8,7,26
6,1,4,2,5,7,3,8,27
6,1,4,2,5,7,8,3,28
6,1,4,2,5,8,3,7,27
6,1,4,2,5,8,7,3,28
6,1,4,2,7,3,5,8,28
6,1,4,2,7,3,8,5,27
6,1,4,2,7,5,3,8,28
6,1,4,2,7,5,8,3,27
6,1,4,2,7,8,3,5,28
6,1,4,2,7,8,5,3,28
6,1,4,2,8,3,5,7,27
6,1,4,2,8,3,7,5,26
6,1,4,2,8,5,3,7,26
6,1,4,2,8,5,7,3,27
6,1,4,2,8,7,3,5,26
6,1,4,2,8,7,5,3,28
6,1,4,3,2,5,7,8,27
6,1,4,3,2,5,8,7,24
6,1,4,3,2,7,5,8,28
6,1,4,3,2,7,8,5,26
6,1,4,3,2,8,5,7,26
6,1,4,3,2,8,7,5,27
6,1,4,3,5,2,7,8,26
6,1,4,3,5,2,8,7,25
6,1,4,3,5,7,2,8,27
6,1,4,3,5,7,8,2,27
6,1,4,3,5,8,2,7,26
6,1,4,3,5,8,7,2,27
6,1,4,3,7,2,5,8,28
6,1,4,3,7,2,8,5,28
6,1,4,3,7,5,2,8,28
6,1,4,3,7,5,8,2,28
6,1,4,3,7,8,2,5,28
6,1,4,3,7,8,5,2,28
6,1,4,3,8,2,5,7,26
6,1,4,3,8,2,7,5,27
6,1,4,3,8,5,2,7,25
6,1,4,3,8,5,7,2,28
6,1,4,3,8,7,2,5,26
6,1,4,3,8,7,5,2,28
6,1,4,5,2,3,7,8,27
6,1,4,5,2,3,8,7,26
6,1,4,5,2,7,3,8,28
6,1,4,5,2,7,8,3,28
6,1,4,5,2,8,3,7,27
6,1,4,5,2,8,7,3,28
6,1,4,5,3,2,7,8,27
6,1,4,5,3,2,8,7,26
6,1,4,5,3,7,2,8,28
6,1,4,5,3,7,8,2,28
6,1,4,5,3,8,2,7,27
6,1,4,5,3,8,7,2,28
6,1,4,5,7,2,3,8,28
6,1,4,5,7,2,8,3,28
6,1,4,5,7,3,2,8,28
6,1,4,5,7,3,8,2,28
6,1,4,5,7,8,2,3,27
6,1,4,5,7,8,3,2,27
6,1,4,5,8,2,3,7,27
6,1,4,5,8,2,7,3,28
6,1,4,5,8,3,2,7,27
6,1,4,5,8,3,7,2,28
6,1,4,5,8,7,2,3,27
6,1,4,5,8,7,3,2,27
6,1,4,7,2,3,5,8,28
6,1,4,7,2,3,8,5,26
6,1,4,7,2,5,3,8,28
6,1,4,7,2,5,8,3,26
6,1,4,7,2,8,3,5,27
6,1,4,7,2,8,5,3,27
6,1,4,7,3,2,5,8,28
6,1,4,7,3,2,8,5,28
6,1,4,7,3,5,2,8,28
6,1,4,7,3,5,8,2,28
6,1,4,7,3,8,2,5,28
6,1,4,7,3,8,5,2,28
6,1,4,7,5,2,3,8,27
6,1,4,7,5,2,8,3,27
6,1,4,7,5,3,2,8,27
6,1,4,7,5,3,8,2,27
6,1,4,7,5,8,2,3,26
6,1,4,7,5,8,3,2,26
6,1,4,7,8,2,3,5,27
6,1,4,7,8,2,5,3,27
6,1,4,7,8,3,2,5,26
6,1,4,7,8,3,5,2,28
6,1,4,7,8,5,2,3,25
6,1,4,7,8,5,3,2,27
6,1,4,8,2,3,5,7,27
6,1,4,8,2,3,7,5,26
6,1,4,8,2,5,3,7,26
6,1,4,8,2,5,7,3,27
6,1,4,8,2,7,3,5,26
6,1,4,8,2,7,5,3,28
6,1,4,8,3,2,5,7,27
6,1,4,8,3,2,7,5,28
6,1,4,8,3,5,2,7,26
6,1,4,8,3,5,7,2,28
6,1,4,8,3,7,2,5,27
6,1,4,8,3,7,5,2,28
6,1,4,8,5,2,3,7,27
6,1,4,8,5,2,7,3,28
6,1,4,8,5,3,2,7,27
6,1,4,8,5,3,7,2,27
6,1,4,8,5,7,2,3,27
6,1,4,8,5,7,3,2,26
6,1,4,8,7,2,3,5,28
6,1,4,8,7,2,5,3,28
6,1,4,8,7,3,2,5,27
6,1,4,8,7,3,5,2,28
6,1,4,8,7,5,2,3,26
6,1,4,8,7,5,3,2,27
6,1,5,2,3,4,7,8,27
6,1,5,2,3,4,8,7,26
6,1,5,2,3,7,4,8,28
6,1,5,2,3,7,8,4,28
6,1,5,2,3,8,4,7,27
6,1,5,2,3,8,7,4,28
6,1,5,2,4,3,7,8,27
6,1,5,2,4,3,8,7,25
6,1,5,2,4,7,3,8,28
6,1,5,2,4,7,8,3,28
6,1,5,2,4,8,3,7,26
6,1,5,2,4,8,7,3,28
6,1,5,2,7,3,4,8,28
6,1,5,2,7,3,8,4,27
6,1,5,2,7,4,3,8,28
6,1,5,2,7,4,8,3,28
6,1,5,2,7,8,3,4,26
6,1,5,2,7,8,4,3,27
6,1,5,2,8,3,4,7,27
6,1,5,2,8,3,7,4,28
6,1,5,2,8,4,3,7,27
6,1,5,2,8,4,7,3,28
6,1,5,2,8,7,3,4,27
6,1,5,2,8,7,4,3,27
6,1,5,3,2,4,7,8,27
6,1,5,3,2,4,8,7,25
6,1,5,3,2,7,4,8,28
6,1,5,3,2,7,8,4,28
6,1,5,3,2,8,4,7,26
6,1,5,3,2,8,7,4,28
6,1,5,3,4,2,7,8,27
6,1,5,3,4,2,8,7,24
6,1,5,3,4,7,2,8,28
6,1,5,3,4,7,8,2,28
6,1,5,3,4,8,2,7,25
6,1,5,3,4,8,7,2,28
6,1,5,3,7,2,4,8,28
6,1,5,3,7,2,8,4,26
6,1,5,3,7,4,2,8,28
6,1,5,3,7,4,8,2,27
6,1,5,3,7,8,2,4,27
6,1,5,3,7,8,4,2,28
6,1,5,3,8,2,4,7,26
6,1,5,3,8,2,7,4,27
6,1,5,3,8,4,2,7,26
6,1,5,3,8,4,7,2,27
6,1,5,3,8,7,2,4,28
6,1,5,3,8,7,4,2,28
6,1,5,4,2,3,7,8,26
6,1,5,4,2,3,8,7,26
6,1,5,4,2,7,3,8,27
6,1,5,4,2,7,8,3,28
6,1,5,4,2,8,3,7,27
6,1,5,4,2,8,7,3,28
6,1,5,4,3,2,7,8,26
6,1,5,4,3,2,8,7,26
6,1,5,4,3,7,2,8,27
6,1,5,4,3,7,8,2,28
6,1,5,4,3,8,2,7,27
6,1,5,4,3,8,7,2,28
6,1,5,4,7,2,3,8,27
6,1,5,4,7,2,8,3,28
6,1,5,4,7,3,2,8,27
6,1,5,4,7,3,8,2,28
6,1,5,4,7,8,2,3,27
6,1,5,4,7,8,3,2,27
6,1,5,4,8,2,3,7,27
6,1,5,4,8,2,7,3,28
6,1,5,4,8,3,2,7,27
6,1,5,4,8,3,7,2,28
6,1,5,4,8,7,2,3,27
6,1,5,4,8,7,3,2,27
6,1,5,7,2,3,4,8,28
6,1,5,7,2,3,8,4,28
6,1,5,7,2,4,3,8,28
6,1,5,7,2,4,8,3,27
6,1,5,7,2,8,3,4,27
6,1,5,7,2,8,4,3,26
6,1,5,7,3,2,4,8,28
6,1,5,7,3,2,8,4,27
6,1,5,7,3,4,2,8,28
6,1,5,7,3,4,8,2,27
6,1,5,7,3,8,2,4,28
6,1,5,7,3,8,4,2,28
6,1,5,7,4,2,3,8,28
6,1,5,7,4,2,8,3,27
6,1,5,7,4,3,2,8,28
6,1,5,7,4,3,8,2,28
6,1,5,7,4,8,2,3,26
6,1,5,7,4,8,3,2,27
6,1,5,7,8,2,3,4,26
6,1,5,7,8,2,4,3,26
6,1,5,7,8,3,2,4,28
6,1,5,7,8,3,4,2,28
6,1,5,7,8,4,2,3,26
6,1,5,7,8,4,3,2,26
6,1,5,8,2,3,4,7,27
6,1,5,8,2,3,7,4,27
6,1,5,8,2,4,3,7,27
6,1,5,8,2,4,7,3,28
6,1,5,8,2,7,3,4,26
6,1,5,8,2,7,4,3,27
6,1,5,8,3,2,4,7,27
6,1,5,8,3,2,7,4,26
6,1,5,8,3,4,2,7,27
6,1,5,8,3,4,7,2,27
6,1,5,8,3,7,2,4,27
6,1,5,8,3,7,4,2,28
6,1,5,8,4,2,3,7,26
6,1,5,8,4,2,7,3,28
6,1,5,8,4,3,2,7,26
6,1,5,8,4,3,7,2,28
6,1,5,8,4,7,2,3,27
6,1,5,8,4,7,3,2,27
6,1,5,8,7,2,3,4,24
6,1,5,8,7,2,4,3,27
6,1,5,8,7,3,2,4,26
6,1,5,8,7,3,4,2,28
6,1,5,8,7,4,2,3,27
6,1,5,8,7,4,3,2,26
6,1,7,2,3,4,5,8,28
6,1,7,2,3,4,8,5,28
6,1,7,2,3,5,4,8,28
6,1,7,2,3,5,8,4,28
6,1,7,2,3,8,4,5,27
6,1,7,2,3,8,5,4,27
6,1,7,2,4,3,5,8,28
6,1,7,2,4,3,8,5,27
6,1,7,2,4,5,3,8,28
6,1,7,2,4,5,8,3,27
6,1,7,2,4,8,3,5,28
6,1,7,2,4,8,5,3,28
6,1,7,2,5,3,4,8,27
6,1,7,2,5,3,8,4,28
6,1,7,2,5,4,3,8,27
6,1,7,2,5,4,8,3,28
6,1,7,2,5,8,3,4,27
6,1,7,2,5,8,4,3,27
6,1,7,2,8,3,4,5,25
6,1,7,2,8,3,5,4,27
6,1,7,2,8,4,3,5,27
6,1,7,2,8,4,5,3,28
6,1,7,2,8,5,3,4,27
6,1,7,2,8,5,4,3,26
6,1,7,3,2,4,5,8,28
6,1,7,3,2,4,8,5,27
6,1,7,3,2,5,4,8,28
6,1,7,3,2,5,8,4,28
6,1,7,3,2,8,4,5,26
6,1,7,3,2,8,5,4,27
6,1,7,3,4,2,5,8,28
6,1,7,3,4,2,8,5,28
6,1,7,3,4,5,2,8,28
6,1,7,3,4,5,8,2,27
6,1,7,3,4,8,2,5,28
6,1,7,3,4,8,5,2,27
6,1,7,3,5,2,4,8,27
6,1,7,3,5,2,8,4,27
6,1,7,3,5,4,2,8,27
6,1,7,3,5,4,8,2,25
6,1,7,3,5,8,2,4,28
6,1,7,3,5,8,4,2,26
6,1,7,3,8,2,4,5,26
6,1,7,3,8,2,5,4,26
6,1,7,3,8,4,2,5,27
6,1,7,3,8,4,5,2,26
6,1,7,3,8,5,2,4,28
6,1,7,3,8,5,4,2,27
6,1,7,4,2,3,5,8,27
6,1,7,4,2,3,8,5,26
6,1,7,4,2,5,3,8,27
6,1,7,4,2,5,8,3,27
6,1,7,4,2,8,3,5,27
6,1,7,4,2,8,5,3,28
6,1,7,4,3,2,5,8,27
6,1,7,4,3,2,8,5,28
6,1,7,4,3,5,2,8,27
6,1,7,4,3,5,8,2,27
6,1,7,4,3,8,2,5,28
6,1,7,4,3,8,5,2,27
6,1,7,4,5,2,3,8,26
6,1,7,4,5,2,8,3,28
6,1,7,4,5,3,2,8,26
6,1,7,4,5,3,8,2,26
6,1,7,4,5,8,2,3,27
6,1,7,4,5,8,3,2,25
6,1,7,4,8,2,3,5,27
6,1,7,4,8,2,5,3,28
6,1,7,4,8,3,2,5,26
6,1,7,4,8,3,5,2,27
6,1,7,4,8,5,2,3,26
6,1,7,4,8,5,3,2,26
6,1,7,5,2,3,4,8,28
6,1,7,5,2,3,8,4,28
6,1,7,5,2,4,3,8,28
6,1,7,5,2,4,8,3,28
6,1,7,5,2,8,3,4,27
6,1,7,5,2,8,4,3,27
6,1,7,5,3,2,4,8,28
6,1,7,5,3,2,8,4,27
6,1,7,5,3,4,2,8,28
6,1,7,5,3,4,8,2,26
6,1,7,5,3,8,2,4,28
6,1,7,5,3,8,4,2,27
6,1,7,5,4,2,3,8,28
6,1,7,5,4,2,8,3,28
6,1,7,5,4,3,2,8,28
6,1,7,5,4,3,8,2,27
6,1,7,5,4,8,2,3,27
6,1,7,5,4,8,3,2,26
6,1,7,5,8,2,3,4,26
6,1,7,5,8,2,4,3,27
6,1,7,5,8,3,2,4,28
6,1,7,5,8,3,4,2,27
6,1,7,5,8,4,2,3,27
6,1,7,5,8,4,3,2,25
6,1,7,8,2,3,4,5,25
6,1,7,8,2,3,5,4,26
6,1,7,8,2,4,3,5,27
6,1,7,8,2,4,5,3,28
6,1,7,8,2,5,3,4,26
6,1,7,8,2,5,4,3,26
6,1,7,8,3,2,4,5,27
6,1,7,8,3,2,5,4,25
6,1,7,8,3,4,2,5,28
6,1,7,8,3,4,5,2,26
6,1,7,8,3,5,2,4,27
6,1,7,8,3,5,4,2,27
6,1,7,8,4,2,3,5,28
6,1,7,8,4,2,5,3,28
6,1,7,8,4,3,2,5,27
6,1,7,8,4,3,5,2,27
6,1,7,8,4,5,2,3,26
6,1,7,8,4,5,3,2,26
6,1,7,8,5,2,3,4,25
6,1,7,8,5,2,4,3,27
6,1,7,8,5,3,2,4,27
6,1,7,8,5,3,4,2,26
6,1,7,8,5,4,2,3,27
6,1,7,8,5,4,3,2,24
6,1,8,2,3,4,5,7,27
6,1,8,2,3,4,7,5,28
6,1,8,2,3,5,4,7,26
6,1,8,2,3,5,7,4,28
6,1,8,2,3,7,4,5,26
6,1,8,2,3,7,5,4,27
6,1,8,2,4,3,5,7,26
6,1,8,2,4,3,7,5,27
6,1,8,2,4,5,3,7,25
6,1,8,2,4,5,7,3,26
6,1,8,2,4,7,3,5,27
6,1,8,2,4,7,5,3,27
6,1,8,2,5,3,4,7,27
6,1,8,2,5,3,7,4,28
6,1,8,2,5,4,3,7,27
6,1,8,2,5,4,7,3,27
6,1,8,2,5,7,3,4,27
6,1,8,2,5,7,4,3,26
6,1,8,2,7,3,4,5,26
6,1,8,2,7,3,5,4,26
6,1,8,2,7,4,3,5,28
6,1,8,2,7,4,5,3,27
6,1,8,2,7,5,3,4,26
6,1,8,2,7,5,4,3,25
6,1,8,3,2,4,5,7,26
6,1,8,3,2,4,7,5,27
6,1,8,3,2,5,4,7,25
6,1,8,3,2,5,7,4,28
6,1,8,3,2,7,4,5,25
6,1,8,3,2,7,5,4,27
6,1,8,3,4,2,5,7,25
6,1,8,3,4,2,7,5,28
6,1,8,3,4,5,2,7,24
6,1,8,3,4,5,7,2,28
6,1,8,3,4,7,2,5,27
6,1,8,3,4,7,5,2,28
6,1,8,3,5,2,4,7,26
6,1,8,3,5,2,7,4,27
6,1,8,3,5,4,2,7,26
6,1,8,3,5,4,7,2,26
6,1,8,3,5,7,2,4,28
6,1,8,3,5,7,4,2,27
6,1,8,3,7,2,4,5,27
6,1,8,3,7,2,5,4,25
6,1,8,3,7,4,2,5,28
6,1,8,3,7,4,5,2,27
6,1,8,3,7,5,2,4,27
6,1,8,3,7,5,4,2,28
6,1,8,4,2,3,5,7,27
6,1,8,4,2,3,7,5,26
6,1,8,4,2,5,3,7,26
6,1,8,4,2,5,7,3,26
6,1,8,4,2,7,3,5,26
6,1,8,4,2,7,5,3,27
6,1,8,4,3,2,5,7,27
6,1,8,4,3,2,7,5,28
6,1,8,4,3,5,2,7,26
6,1,8,4,3,5,7,2,28
6,1,8,4,3,7,2,5,27
6,1,8,4,3,7,5,2,28
6,1,8,4,5,2,3,7,27
6,1,8,4,5,2,7,3,27
6,1,8,4,5,3,2,7,27
6,1,8,4,5,3,7,2,27
6,1,8,4,5,7,2,3,26
6,1,8,4,5,7,3,2,26
6,1,8,4,7,2,3,5,28
6,1,8,4,7,2,5,3,27
6,1,8,4,7,3,2,5,27
6,1,8,4,7,3,5,2,28
6,1,8,4,7,5,2,3,25
6,1,8,4,7,5,3,2,27
6,1,8,5,2,3,4,7,27
6,1,8,5,2,3,7,4,28
6,1,8,5,2,4,3,7,27
6,1,8,5,2,4,7,3,27
6,1,8,5,2,7,3,4,27
6,1,8,5,2,7,4,3,26
6,1,8,5,3,2,4,7,27
6,1,8,5,3,2,7,4,27
6,1,8,5,3,4,2,7,27
6,1,8,5,3,4,7,2,27
6,1,8,5,3,7,2,4,28
6,1,8,5,3,7,4,2,28
6,1,8,5,4,2,3,7,26
6,1,8,5,4,2,7,3,27
6,1,8,5,4,3,2,7,26
6,1,8,5,4,3,7,2,28
6,1,8,5,4,7,2,3,26
6,1,8,5,4,7,3,2,27
6,1,8,5,7,2,3,4,25
6,1,8,5,7,2,4,3,26
6,1,8,5,7,3,2,4,27
6,1,8,5,7,3,4,2,28
6,1,8,5,7,4,2,3,26
6,1,8,5,7,4,3,2,26
6,1,8,7,2,3,4,5,25
6,1,8,7,2,3,5,4,27
6,1,8,7,2,4,3,5,27
6,1,8,7,2,4,5,3,26
6,1,8,7,2,5,3,4,27
6,1,8,7,2,5,4,3,24
6,1,8,7,3,2,4,5,27
6,1,8,7,3,2,5,4,26
6,1,8,7,3,4,2,5,28
6,1,8,7,3,4,5,2,27
6,1,8,7,3,5,2,4,28
6,1,8,7,3,5,4,2,28
6,1,8,7,4,2,3,5,28
6,1,8,7,4,2,5,3,26
6,1,8,7,4,3,2,5,27
6,1,8,7,4,3,5,2,28
6,1,8,7,4,5,2,3,24
6,1,8,7,4,5,3,2,27
